State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
Washington,King,53,033,2002-10-24,88,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2002-10-25,88,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2002-10-26,88,Moderate,PM2.5,53-033-0024,13
Washington,King,53,033,2002-10-27,79,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2002-10-28,53,Moderate,PM2.5,53-033-0021,10
Washington,King,53,033,2002-10-29,60,Moderate,PM2.5,53-033-0024,14
Washington,King,53,033,2002-10-30,80,Moderate,PM2.5,53-033-0024,10
Washington,King,53,033,2002-10-31,91,Moderate,PM2.5,53-033-0024,10
Washington,King,53,033,2002-11-01,99,Moderate,PM2.5,53-033-0024,13
Washington,King,53,033,2002-11-02,112,Unhealthy for Sensitive Groups,PM2.5,53-033-0057,10
Washington,King,53,033,2002-11-03,94,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2002-11-04,126,Unhealthy for Sensitive Groups,PM2.5,53-033-0057,15
Washington,King,53,033,2002-11-05,81,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2002-11-06,74,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2002-11-07,63,Moderate,PM2.5,53-033-2004,12
Washington,King,53,033,2002-11-08,46,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2002-11-09,34,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2002-11-10,38,Good,PM2.5,53-033-0057,15
Washington,King,53,033,2002-11-11,54,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2002-11-12,54,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2002-11-13,45,Good,PM2.5,53-033-0057,13
Washington,King,53,033,2002-11-14,57,Moderate,PM2.5,53-033-0057,11
Washington,King,53,033,2002-11-15,84,Moderate,PM2.5,53-033-0057,11
Washington,King,53,033,2002-11-16,65,Moderate,PM2.5,53-033-0057,15
Washington,King,53,033,2002-11-17,28,Good,PM2.5,53-033-0057,11
Washington,King,53,033,2002-11-18,47,Good,PM2.5,53-033-0057,11
Washington,King,53,033,2002-11-19,55,Moderate,PM2.5,53-033-0057,13
Washington,King,53,033,2002-11-20,68,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2002-11-21,83,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2002-11-22,76,Moderate,PM2.5,53-033-0057,14
Washington,King,53,033,2002-11-23,77,Moderate,PM2.5,53-033-0027,11
Washington,King,53,033,2002-11-24,89,Moderate,PM2.5,53-033-0024,11
Washington,King,53,033,2002-11-25,98,Moderate,PM2.5,53-033-2004,12
Washington,King,53,033,2002-11-26,79,Moderate,PM2.5,53-033-2004,11
Washington,King,53,033,2002-11-27,128,Unhealthy for Sensitive Groups,PM2.5,53-033-0021,12
Washington,King,53,033,2002-11-28,108,Unhealthy for Sensitive Groups,PM2.5,53-033-2004,15
Washington,King,53,033,2002-11-29,91,Moderate,PM2.5,53-033-0021,12
Washington,King,53,033,2002-11-30,84,Moderate,PM2.5,53-033-0027,12
Washington,King,53,033,2002-12-01,70,Moderate,PM2.5,53-033-2004,13
Washington,King,53,033,2002-12-02,79,Moderate,PM2.5,53-033-0057,12
Washington,King,53,033,2002-12-03,70,Moderate,PM2.5,53-033-0057,12
Washington,King,53,033,2002-12-04,54,Moderate,PM2.5,53-033-0057,14
Washington,King,53,033,2002-12-05,74,Moderate,PM2.5,53-033-0057,12
Washington,King,53,033,2002-12-06,78,Moderate,PM2.5,53-033-0021,12
Washington,King,53,033,2002-12-07,99,Moderate,PM2.5,53-033-0024,12
Washington,King,53,033,2002-12-08,104,Unhealthy for Sensitive Groups,PM2.5,53-033-0024,12
Washington,King,53,033,2002-12-09,88,Moderate,PM2.5,53-033-0057,12
Washington,King,53,033,2002-12-10,48,Good,PM2.5,53-033-0057,14
Washington,King,53,033,2002-12-11,47,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2002-12-12,52,Moderate,PM2.5,53-033-0057,12
Washington,King,53,033,2002-12-13,49,Good,PM2.5,53-033-0057,13
Washington,King,53,033,2002-12-14,36,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2002-12-15,18,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2002-12-16,39,Good,PM2.5,53-033-0057,15
Washington,King,53,033,2002-12-17,53,Moderate,PM2.5,53-033-2004,12
Washington,King,53,033,2002-12-18,54,Moderate,PM2.5,53-033-0024,12
Washington,King,53,033,2002-12-19,43,Good,PM2.5,53-033-0021,13
Washington,King,53,033,2002-12-20,51,Moderate,PM2.5,53-033-0024,12
Washington,King,53,033,2002-12-21,58,Moderate,PM2.5,53-033-2004,12
Washington,King,53,033,2002-12-22,78,Moderate,PM2.5,53-033-0024,13
Washington,King,53,033,2002-12-23,82,Moderate,PM2.5,53-033-0024,12
Washington,King,53,033,2002-12-24,46,Good,PM2.5,53-033-2004,12
Washington,King,53,033,2002-12-25,18,Good,PM2.5,53-033-0057,13
Washington,King,53,033,2002-12-26,47,Good,PM2.5,53-033-0024,12
Washington,King,53,033,2002-12-27,35,Good,PM2.5,53-033-0057,11
Washington,King,53,033,2002-12-28,37,Good,PM2.5,53-033-0057,14
Washington,King,53,033,2002-12-29,33,Good,PM2.5,53-033-0021,12
Washington,King,53,033,2002-12-30,33,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2002-12-31,54,Moderate,PM2.5,53-033-0057,12
Washington,King,53,033,2003-01-01,32,Good,PM2.5,53-033-2004,11
Washington,King,53,033,2003-01-02,43,Good,PM2.5,53-033-0057,11
Washington,King,53,033,2003-01-03,54,Moderate,PM2.5,53-033-0057,14
Washington,King,53,033,2003-01-04,44,Good,PM2.5,53-033-0057,11
Washington,King,53,033,2003-01-05,59,Moderate,PM2.5,53-033-0024,11
Washington,King,53,033,2003-01-06,106,Unhealthy for Sensitive Groups,PM2.5,53-033-0057,12
Washington,King,53,033,2003-01-07,104,Unhealthy for Sensitive Groups,PM2.5,53-033-0057,11
Washington,King,53,033,2003-01-08,62,Moderate,PM2.5,53-033-2004,11
Washington,King,53,033,2003-01-09,79,Moderate,PM2.5,53-033-0057,13
Washington,King,53,033,2003-01-10,87,Moderate,PM2.5,53-033-0057,12
Washington,King,53,033,2003-01-11,63,Moderate,PM2.5,53-033-0024,12
Washington,King,53,033,2003-01-12,55,Moderate,PM2.5,53-033-0024,13
Washington,King,53,033,2003-01-13,88,Moderate,PM2.5,53-033-1011,12
Washington,King,53,033,2003-01-14,58,Moderate,PM2.5,53-033-1011,12
Washington,King,53,033,2003-01-15,96,Moderate,PM2.5,53-033-0024,14
Washington,King,53,033,2003-01-16,92,Moderate,PM2.5,53-033-2004,12
Washington,King,53,033,2003-01-17,59,Moderate,PM2.5,53-033-2004,12
Washington,King,53,033,2003-01-18,89,Moderate,PM2.5,53-033-2004,13
Washington,King,53,033,2003-01-19,66,Moderate,PM2.5,53-033-0024,12
Washington,King,53,033,2003-01-20,88,Moderate,PM2.5,53-033-0024,12
Washington,King,53,033,2003-01-21,63,Moderate,PM2.5,53-033-2004,15
Washington,King,53,033,2003-01-22,38,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2003-01-23,47,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2003-01-24,54,Moderate,PM2.5,53-033-0057,13
Washington,King,53,033,2003-01-25,57,Moderate,PM2.5,53-033-1011,12
Washington,King,53,033,2003-01-26,24,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2003-01-27,44,Good,PM2.5,53-033-0024,15
Washington,King,53,033,2003-01-28,59,Moderate,PM2.5,53-033-0024,12
Washington,King,53,033,2003-01-29,55,Moderate,PM2.5,53-033-0057,12
Washington,King,53,033,2003-01-30,49,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2003-01-31,34,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2003-02-01,40,Good,PM2.5,53-033-0024,12
Washington,King,53,033,2003-02-02,60,Moderate,PM2.5,53-033-0024,14
Washington,King,53,033,2003-02-03,41,Good,PM2.5,53-033-0024,12
Washington,King,53,033,2003-02-04,68,Moderate,PM2.5,53-033-0024,12
Washington,King,53,033,2003-02-05,77,Moderate,PM2.5,53-033-0024,12
Washington,King,53,033,2003-02-06,99,Moderate,PM2.5,53-033-2004,12
Washington,King,53,033,2003-02-07,92,Moderate,PM2.5,53-033-2004,12
Washington,King,53,033,2003-02-08,78,Moderate,PM2.5,53-033-2004,15
Washington,King,53,033,2003-02-09,81,Moderate,PM2.5,53-033-0024,12
Washington,King,53,033,2003-02-10,87,Moderate,PM2.5,53-033-0024,12
Washington,King,53,033,2003-02-11,76,Moderate,PM2.5,53-033-0024,11
Washington,King,53,033,2003-02-12,105,Unhealthy for Sensitive Groups,PM2.5,53-033-2004,11
Washington,King,53,033,2003-02-13,93,Moderate,PM2.5,53-033-2004,12
Washington,King,53,033,2003-02-14,62,Moderate,PM2.5,53-033-2004,15
Washington,King,53,033,2003-02-15,63,Moderate,PM2.5,53-033-1011,12
Washington,King,53,033,2003-02-16,27,Good,NO2,53-033-0080,12
Washington,King,53,033,2003-02-17,30,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2003-02-18,50,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2003-02-19,43,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2003-02-20,28,Good,PM2.5,53-033-0057,14
Washington,King,53,033,2003-02-21,38,Good,NO2,53-033-0080,12
Washington,King,53,033,2003-02-22,43,Good,PM2.5,53-033-0024,12
Washington,King,53,033,2003-02-23,62,Moderate,PM2.5,53-033-0024,12
Washington,King,53,033,2003-02-24,53,Moderate,PM2.5,53-033-0024,12
Washington,King,53,033,2003-02-25,66,Moderate,PM2.5,53-033-0024,12
Washington,King,53,033,2003-02-26,78,Moderate,PM2.5,53-033-0057,15
Washington,King,53,033,2003-02-27,79,Moderate,PM2.5,53-033-0057,12
Washington,King,53,033,2003-02-28,62,Moderate,PM2.5,53-033-0024,12
Washington,King,53,033,2003-03-01,71,Moderate,PM2.5,53-033-0024,13
Washington,King,53,033,2003-03-02,77,Moderate,PM2.5,53-033-0024,13
Washington,King,53,033,2003-03-03,64,Moderate,PM2.5,53-033-0048,13
Washington,King,53,033,2003-03-04,52,Moderate,PM2.5,53-033-0024,13
Washington,King,53,033,2003-03-05,27,Good,PM2.5,53-033-0057,11
Washington,King,53,033,2003-03-06,38,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2003-03-07,34,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2003-03-08,44,Good,PM2.5,53-033-0024,10
Washington,King,53,033,2003-03-09,41,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2003-03-10,29,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2003-03-11,33,Good,PM2.5,53-033-0057,11
Washington,King,53,033,2003-03-12,50,Good,PM2.5,53-033-0057,11
Washington,King,53,033,2003-03-13,43,Good,PM2.5,53-033-0057,11
Washington,King,53,033,2003-03-14,35,Good,PM2.5,53-033-0080,11
Washington,King,53,033,2003-03-15,42,Good,PM2.5,53-033-0057,11
Washington,King,53,033,2003-03-16,33,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2003-03-17,40,Good,PM2.5,53-033-0057,11
Washington,King,53,033,2003-03-18,47,Good,PM2.5,53-033-0057,11
Washington,King,53,033,2003-03-19,57,Moderate,PM2.5,53-033-0057,11
Washington,King,53,033,2003-03-20,45,Good,PM2.5,53-033-0057,11
Washington,King,53,033,2003-03-21,34,Good,PM2.5,53-033-0057,11
Washington,King,53,033,2003-03-22,23,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2003-03-23,32,Good,PM2.5,53-033-0057,11
Washington,King,53,033,2003-03-24,53,Moderate,PM2.5,53-033-0057,11
Washington,King,53,033,2003-03-25,31,Good,PM2.5,53-033-0057,11
Washington,King,53,033,2003-03-26,39,Good,PM2.5,53-033-0057,11
Washington,King,53,033,2003-03-27,38,Good,PM2.5,53-033-0057,11
Washington,King,53,033,2003-03-28,54,Moderate,PM2.5,53-033-0057,13
Washington,King,53,033,2003-03-29,56,Moderate,PM2.5,53-033-0057,12
Washington,King,53,033,2003-03-30,46,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2003-03-31,23,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2003-04-01,38,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2003-04-02,36,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2003-04-03,35,Good,PM2.5,53-033-0057,13
Washington,King,53,033,2003-04-04,39,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2003-04-05,27,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2003-04-06,30,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2003-04-07,42,Good,PM2.5,53-033-0057,11
Washington,King,53,033,2003-04-08,43,Good,PM2.5,53-033-0057,11
Washington,King,53,033,2003-04-09,48,Good,PM2.5,53-033-0080,12
Washington,King,53,033,2003-04-10,55,Moderate,PM2.5,53-033-0057,11
Washington,King,53,033,2003-04-11,44,Good,PM2.5,53-033-0057,11
Washington,King,53,033,2003-04-12,56,Moderate,PM2.5,53-033-0057,11
Washington,King,53,033,2003-04-13,40,Good,PM2.5,53-033-0057,11
Washington,King,53,033,2003-04-14,40,Good,PM2.5,53-033-0057,11
Washington,King,53,033,2003-04-15,30,Good,PM2.5,53-033-0057,13
Washington,King,53,033,2003-04-16,25,Good,PM2.5,53-033-0024,12
Washington,King,53,033,2003-04-17,31,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2003-04-18,43,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2003-04-19,54,Moderate,PM2.5,53-033-1011,12
Washington,King,53,033,2003-04-20,58,Moderate,PM2.5,53-033-0057,12
Washington,King,53,033,2003-04-21,52,Moderate,PM2.5,53-033-2004,13
Washington,King,53,033,2003-04-22,48,Good,PM2.5,53-033-2004,12
Washington,King,53,033,2003-04-23,36,Good,PM2.5,53-033-1011,12
Washington,King,53,033,2003-04-24,37,Good,NO2,53-033-0080,12
Washington,King,53,033,2003-04-25,43,Good,PM2.5,53-033-1011,12
Washington,King,53,033,2003-04-26,31,Good,NO2,53-033-0080,12
Washington,King,53,033,2003-04-27,25,Good,NO2,53-033-0080,13
Washington,King,53,033,2003-04-28,38,Good,PM2.5,53-033-0017,12
Washington,King,53,033,2003-04-29,38,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2003-04-30,43,Good,PM2.5,53-033-0057,12
Washington,King,53,033,2003-05-01,47,Good,NO2,53-033-0080,13
Washington,King,53,033,2003-05-02,56,Moderate,PM2.5,53-033-0057,13
Washington,King,53,033,2003-05-03,41,Good,Ozone,53-033-0017,14
Washington,King,53,033,2003-05-04,35,Good,Ozone,53-033-0017,13
Washington,King,53,033,2003-05-05,38,Good,Ozone,53-033-0023,13
Washington,King,53,033,2003-05-06,40,Good,Ozone,53-033-0080,14
Washington,King,53,033,2003-05-07,49,Good,PM2.5,53-033-0057,14
Washington,King,53,033,2003-05-08,45,Good,PM2.5,53-033-0080,14
Washington,King,53,033,2003-05-09,54,Moderate,PM2.5,53-033-0017,15
Washington,King,53,033,2003-05-10,54,Moderate,PM2.5,53-033-0057,14
Washington,King,53,033,2003-05-11,63,Moderate,PM2.5,53-033-2004,14
Washington,King,53,033,2003-05-12,55,Moderate,PM2.5,53-033-0057,14
Washington,King,53,033,2003-05-13,48,Good,PM2.5,53-033-0057,14
Washington,King,53,033,2003-05-14,44,Good,PM2.5,53-033-0057,14
Washington,King,53,033,2003-05-15,40,Good,Ozone,53-033-0080,15
Washington,King,53,033,2003-05-16,45,Good,Ozone,53-033-0023,14
Washington,King,53,033,2003-05-17,41,Good,Ozone,53-033-0023,14
Washington,King,53,033,2003-05-18,44,Good,Ozone,53-033-0023,14
Washington,King,53,033,2003-05-19,48,Good,Ozone,53-033-0017,14
Washington,King,53,033,2003-05-20,52,Moderate,PM2.5,53-033-0057,14
Washington,King,53,033,2003-05-21,51,Moderate,NO2,53-033-0080,15
Washington,King,53,033,2003-05-22,54,Moderate,PM2.5,53-033-0057,14
Washington,King,53,033,2003-05-23,51,Moderate,PM2.5,53-033-0057,13
Washington,King,53,033,2003-05-24,42,Good,PM2.5,53-033-0057,14
Washington,King,53,033,2003-05-25,36,Good,Ozone,53-033-0080,14
Washington,King,53,033,2003-05-26,45,Good,Ozone,53-033-0017,14
Washington,King,53,033,2003-05-27,50,Good,PM2.5,53-033-0080,14
Washington,King,53,033,2003-05-28,49,Good,PM2.5,53-033-2004,13
Washington,King,53,033,2003-05-29,51,Moderate,Ozone,53-033-0017,13
Washington,King,53,033,2003-05-30,52,Moderate,PM2.5,53-033-0057,14
Washington,King,53,033,2003-05-31,51,Moderate,Ozone,53-033-0023,14
Washington,King,53,033,2003-06-01,47,Good,PM2.5,53-033-1011,14
Washington,King,53,033,2003-06-02,54,Moderate,Ozone,53-033-0023,14
Washington,King,53,033,2003-06-03,74,Moderate,Ozone,53-033-0023,14
Washington,King,53,033,2003-06-04,87,Moderate,Ozone,53-033-0023,14
Washington,King,53,033,2003-06-05,129,Unhealthy for Sensitive Groups,Ozone,53-033-0023,14
Washington,King,53,033,2003-06-06,179,Unhealthy,Ozone,53-033-0023,13
Washington,King,53,033,2003-06-07,136,Unhealthy for Sensitive Groups,Ozone,53-033-0017,14
Washington,King,53,033,2003-06-08,53,Moderate,PM2.5,53-033-0057,15
Washington,King,53,033,2003-06-09,53,Moderate,PM2.5,53-033-0057,14
Washington,King,53,033,2003-06-10,40,Good,PM2.5,53-033-0057,14
Washington,King,53,033,2003-06-11,44,Good,SO2,53-033-0080,14
Washington,King,53,033,2003-06-12,40,Good,PM2.5,53-033-0057,14
Washington,King,53,033,2003-06-13,38,Good,PM2.5,53-033-0057,14
Washington,King,53,033,2003-06-14,39,Good,Ozone,53-033-0080,15
Washington,King,53,033,2003-06-15,54,Moderate,Ozone,53-033-0023,14
Washington,King,53,033,2003-06-16,58,Moderate,Ozone,53-033-0023,14
Washington,King,53,033,2003-06-17,108,Unhealthy for Sensitive Groups,Ozone,53-033-0017,14
Washington,King,53,033,2003-06-18,35,Good,PM2.5,53-033-0080,14
Washington,King,53,033,2003-06-19,33,Good,PM2.5,53-033-0057,14
Washington,King,53,033,2003-06-20,34,Good,Ozone,53-033-0023,15
Washington,King,53,033,2003-06-21,32,Good,Ozone,53-033-0023,14
Washington,King,53,033,2003-06-22,31,Good,PM2.5,53-033-0057,14
Washington,King,53,033,2003-06-23,35,Good,PM2.5,53-033-0057,14
Washington,King,53,033,2003-06-24,39,Good,PM2.5,53-033-0057,14
Washington,King,53,033,2003-06-25,46,Good,Ozone,53-033-0023,14
Washington,King,53,033,2003-06-26,44,Good,PM2.5,53-033-0057,15
Washington,King,53,033,2003-06-27,51,Moderate,Ozone,53-033-0023,14
Washington,King,53,033,2003-06-28,93,Moderate,Ozone,53-033-0023,14
Washington,King,53,033,2003-06-29,74,Moderate,Ozone,53-033-0023,14
Washington,King,53,033,2003-06-30,32,Good,PM2.5,53-033-0057,14
Washington,King,53,033,2003-07-01,38,Good,Ozone,53-033-0023,14
Washington,King,53,033,2003-07-02,39,Good,Ozone,53-033-0023,14
Washington,King,53,033,2003-07-03,52,Moderate,PM2.5,53-033-2004,14
Washington,King,53,033,2003-07-04,63,Moderate,PM2.5,53-033-2004,14
Washington,King,53,033,2003-07-05,52,Moderate,PM2.5,53-033-1011,14
Washington,King,53,033,2003-07-06,48,Good,Ozone,53-033-0017,14
Washington,King,53,033,2003-07-07,40,Good,PM2.5,53-033-0057,14
Washington,King,53,033,2003-07-08,37,Good,PM2.5,53-033-0080,15
Washington,King,53,033,2003-07-09,54,Moderate,Ozone,53-033-0023,14
Washington,King,53,033,2003-07-10,129,Unhealthy for Sensitive Groups,Ozone,53-033-0017,14
Washington,King,53,033,2003-07-11,58,Moderate,Ozone,53-033-0023,14
Washington,King,53,033,2003-07-12,34,Good,Ozone,53-033-0017,14
Washington,King,53,033,2003-07-13,24,Good,PM2.5,53-033-0057,14
Washington,King,53,033,2003-07-14,31,Good,Ozone,53-033-0023,15
Washington,King,53,033,2003-07-15,36,Good,Ozone,53-033-0017,14
Washington,King,53,033,2003-07-16,39,Good,Ozone,53-033-0023,14
Washington,King,53,033,2003-07-17,48,Good,Ozone,53-033-0023,14
Washington,King,53,033,2003-07-18,100,Moderate,Ozone,53-033-0017,14
Washington,King,53,033,2003-07-19,112,Unhealthy for Sensitive Groups,Ozone,53-033-0023,14
Washington,King,53,033,2003-07-20,39,Good,Ozone,53-033-0023,15
Washington,King,53,033,2003-07-21,93,Moderate,Ozone,53-033-0023,14
Washington,King,53,033,2003-07-22,80,Moderate,Ozone,53-033-0017,14
Washington,King,53,033,2003-07-23,61,Moderate,Ozone,53-033-0023,14
Washington,King,53,033,2003-07-24,46,Good,PM2.5,53-033-2004,14
Washington,King,53,033,2003-07-25,50,Good,PM2.5,53-033-0057,14
Washington,King,53,033,2003-07-26,67,Moderate,Ozone,53-033-0023,15
Washington,King,53,033,2003-07-27,87,Moderate,Ozone,53-033-0023,14
Washington,King,53,033,2003-07-28,108,Unhealthy for Sensitive Groups,Ozone,53-033-0017,14
Washington,King,53,033,2003-07-29,154,Unhealthy,Ozone,53-033-0017,13
Washington,King,53,033,2003-07-30,140,Unhealthy for Sensitive Groups,Ozone,53-033-0017,13
Washington,King,53,033,2003-07-31,80,Moderate,Ozone,53-033-0023,14
Washington,King,53,033,2003-08-01,57,Moderate,PM2.5,53-033-0057,15
Washington,King,53,033,2003-08-02,50,Good,Ozone,53-033-0017,14
Washington,King,53,033,2003-08-03,55,Moderate,SO2,53-033-0080,14
Washington,King,53,033,2003-08-04,60,Moderate,PM2.5,53-033-0057,14
Washington,King,53,033,2003-08-05,73,Moderate,PM2.5,53-033-0057,14
Washington,King,53,033,2003-08-06,61,Moderate,PM2.5,53-033-0057,14
Washington,King,53,033,2003-08-07,61,Moderate,Ozone,53-033-0023,15
Washington,King,53,033,2003-08-08,55,Moderate,PM2.5,53-033-0057,14
Washington,King,53,033,2003-08-09,55,Moderate,PM2.5,53-033-0017,14
Washington,King,53,033,2003-08-10,45,Good,PM2.5,53-033-1011,14
Washington,King,53,033,2003-08-11,31,Good,PM2.5,53-033-0057,14
Washington,King,53,033,2003-08-12,41,Good,Ozone,53-033-0017,14
Washington,King,53,033,2003-08-13,44,Good,Ozone,53-033-0017,15
Washington,King,53,033,2003-08-14,90,Moderate,Ozone,53-033-0023,14
Washington,King,53,033,2003-08-15,55,Moderate,PM2.5,53-033-0057,14
Washington,King,53,033,2003-08-16,27,Good,Ozone,53-033-0023,14
Washington,King,53,033,2003-08-17,44,Good,Ozone,53-033-0023,14
Washington,King,53,033,2003-08-18,44,Good,Ozone,53-033-0023,14
Washington,King,53,033,2003-08-19,47,Good,PM2.5,53-033-0032,15
Washington,King,53,033,2003-08-20,50,Good,PM2.5,53-033-0057,14
Washington,King,53,033,2003-08-21,74,Moderate,Ozone,53-033-0017,14
Washington,King,53,033,2003-08-22,45,Good,PM2.5,53-033-0057,14
Washington,King,53,033,2003-08-23,42,Good,Ozone,53-033-0023,14
Washington,King,53,033,2003-08-24,80,Moderate,Ozone,53-033-0023,14
Washington,King,53,033,2003-08-25,64,Moderate,Ozone,53-033-0023,15
Washington,King,53,033,2003-08-26,34,Good,PM2.5,53-033-0057,13
Washington,King,53,033,2003-08-27,40,Good,NO2,53-033-0080,13
Washington,King,53,033,2003-08-28,51,Moderate,PM2.5,53-033-2004,13
Washington,King,53,033,2003-08-29,61,Moderate,Ozone,53-033-0017,12
Washington,King,53,033,2003-08-30,93,Moderate,Ozone,53-033-0023,13
Washington,King,53,033,2003-08-31,44,Good,Ozone,53-033-0023,15
Washington,King,53,033,2003-09-01,46,Good,Ozone,53-033-0023,13
Washington,King,53,033,2003-09-02,90,Moderate,Ozone,53-033-0023,13
Washington,King,53,033,2003-09-03,122,Unhealthy for Sensitive Groups,Ozone,53-033-0023,14
Washington,King,53,033,2003-09-04,115,Unhealthy for Sensitive Groups,Ozone,53-033-0023,14
Washington,King,53,033,2003-09-05,64,Moderate,Ozone,53-033-0023,14
